    7.766857403     7.910638051 force_Al8C40H24N16O40
    1.816046058     2.530613678 force_Al8C40H24N16O40
   11.415103961    12.145589379 force_Al8C40H24N16O40
   -7.766800483    -7.910482994 force_Al8C40H24N16O40
    1.816042501     2.530425738 force_Al8C40H24N16O40
  -11.415024511   -12.145401775 force_Al8C40H24N16O40
   -7.766694945    -7.910376916 force_Al8C40H24N16O40
   -1.815951192    -2.530403875 force_Al8C40H24N16O40
  -11.348428792   -10.237523934 force_Al8C40H24N16O40
   -4.715807009    -6.371436624 force_Al8C40H24N16O40
    5.499437986     5.471008963 force_Al8C40H24N16O40
   11.340078239    10.229546790 force_Al8C40H24N16O40
   -4.713009657    -6.368803580 force_Al8C40H24N16O40
   -5.496523237    -5.468509750 force_Al8C40H24N16O40
   11.340072310    10.229542511 force_Al8C40H24N16O40
    4.713015586     6.368814209 force_Al8C40H24N16O40
   -5.496500707    -5.468514630 force_Al8C40H24N16O40
  -11.348426420   -10.237517835 force_Al8C40H24N16O40
    4.715817682     6.371452240 force_Al8C40H24N16O40
    5.499415455     5.471017737 force_Al8C40H24N16O40
   -5.377047007    -5.233563290 force_Al8C40H24N16O40
    0.512625768     1.567464926 force_Al8C40H24N16O40
    2.011756363     2.312657656 force_Al8C40H24N16O40
    5.366209787     5.224606058 force_Al8C40H24N16O40
    0.511500423     1.566498165 force_Al8C40H24N16O40
   -2.008469267    -2.310028693 force_Al8C40H24N16O40
    5.366122036     5.224491148 force_Al8C40H24N16O40
   -0.511515839    -1.566413650 force_Al8C40H24N16O40
   -2.008434878    -2.310038445 force_Al8C40H24N16O40
   -5.377054122    -5.233528267 force_Al8C40H24N16O40
   -0.512649484    -1.567386661 force_Al8C40H24N16O40
    2.011765850     2.312705856 force_Al8C40H24N16O40
   -5.699293922    -4.492715397 force_Al8C40H24N16O40
    0.933563839     1.209415327 force_Al8C40H24N16O40
   -0.339958341     0.622154419 force_Al8C40H24N16O40
    5.699419619     4.492996582 force_Al8C40H24N16O40
    0.933120342     1.208936743 force_Al8C40H24N16O40
    0.339377288    -0.622476915 force_Al8C40H24N16O40
    5.699348470     4.492941988 force_Al8C40H24N16O40
   -0.933117971    -1.208943857 force_Al8C40H24N16O40
    0.339406934    -0.622453923 force_Al8C40H24N16O40
   -5.699239374    -4.492679856 force_Al8C40H24N16O40
   -0.933582812    -1.209447540 force_Al8C40H24N16O40
   -0.340003402     0.622123412 force_Al8C40H24N16O40
  -21.381927713   -22.632028539 force_Al8C40H24N16O40
  -38.735510479   -36.105553904 force_Al8C40H24N16O40
   49.893092019    45.989672329 force_Al8C40H24N16O40
   21.380162025    22.631381296 force_Al8C40H24N16O40
  -38.730527658   -36.101918693 force_Al8C40H24N16O40
  -49.889008050   -45.986994701 force_Al8C40H24N16O40
   21.380103920    22.631432229 force_Al8C40H24N16O40
   38.730226459    36.101679560 force_Al8C40H24N16O40
  -49.888587084   -45.986686109 force_Al8C40H24N16O40
  -21.381601612   -22.631891235 force_Al8C40H24N16O40
   38.735531823    36.105564937 force_Al8C40H24N16O40
   49.892916517    45.989544377 force_Al8C40H24N16O40
  -13.107389417   -16.314077600 force_Al8C40H24N16O40
   60.050395418    55.397348830 force_Al8C40H24N16O40
  -35.762419529   -32.785076900 force_Al8C40H24N16O40
   13.106775162    16.313618555 force_Al8C40H24N16O40
   60.050445222    55.397388325 force_Al8C40H24N16O40
   35.762551155    32.785213345 force_Al8C40H24N16O40
   13.106973194    16.313819872 force_Al8C40H24N16O40
  -60.050366958   -55.397501275 force_Al8C40H24N16O40
   35.762495422    32.785254533 force_Al8C40H24N16O40
  -13.107557804   -16.314247045 force_Al8C40H24N16O40
  -60.050171298   -55.397359674 force_Al8C40H24N16O40
  -35.762328221   -32.785101861 force_Al8C40H24N16O40
  -12.079084392   -11.549984072 force_Al8C40H24N16O40
   43.346348594    41.434884641 force_Al8C40H24N16O40
  -38.241484317   -37.335272434 force_Al8C40H24N16O40
   12.080130286    11.551649956 force_Al8C40H24N16O40
   43.346362824    41.434972823 force_Al8C40H24N16O40
   38.241471273    37.335319612 force_Al8C40H24N16O40
   12.080022376    11.551502055 force_Al8C40H24N16O40
  -43.346348594   -41.434912874 force_Al8C40H24N16O40
   38.241406052    37.335209380 force_Al8C40H24N16O40
  -12.078937350   -11.549800102 force_Al8C40H24N16O40
  -43.346533582   -41.434981744 force_Al8C40H24N16O40
  -38.241586297   -37.335287638 force_Al8C40H24N16O40
   27.481235891    33.216640403 force_Al8C40H24N16O40
  -13.690147023   -13.024907845 force_Al8C40H24N16O40
    0.143319538    -3.922361252 force_Al8C40H24N16O40
  -27.486177208   -33.221223448 force_Al8C40H24N16O40
  -13.687098277   -13.022847445 force_Al8C40H24N16O40
   -0.139401585     3.925286261 force_Al8C40H24N16O40
  -27.486070484   -33.221212711 force_Al8C40H24N16O40
   13.687465881    13.023110682 force_Al8C40H24N16O40
   -0.139603174     3.925080195 force_Al8C40H24N16O40
   27.481014142    33.216533924 force_Al8C40H24N16O40
   13.690522928    13.025188592 force_Al8C40H24N16O40
    0.143631409    -3.922052783 force_Al8C40H24N16O40
   -0.959387468    -2.825095061 force_Al8C40H24N16O40
  -40.540644610   -39.182589549 force_Al8C40H24N16O40
   40.611081204    37.943838563 force_Al8C40H24N16O40
    0.959194179     2.824954666 force_Al8C40H24N16O40
  -40.541740309   -39.183371992 force_Al8C40H24N16O40
  -40.612102196   -37.944549995 force_Al8C40H24N16O40
    0.942683990     2.811824788 force_Al8C40H24N16O40
   40.533921004    39.176151312 force_Al8C40H24N16O40
  -40.593944902   -37.929364654 force_Al8C40H24N16O40
   -0.942774113    -2.811894054 force_Al8C40H24N16O40
   40.533023337    39.175526920 force_Al8C40H24N16O40
   40.593069766    37.928777293 force_Al8C40H24N16O40
   27.872249764    32.835148722 force_Al8C40H24N16O40
    9.439875635     5.597241271 force_Al8C40H24N16O40
   -8.398326173    -7.145050772 force_Al8C40H24N16O40
  -27.874335624   -32.837654728 force_Al8C40H24N16O40
    9.422873331     5.582361337 force_Al8C40H24N16O40
    8.383470205     7.131613406 force_Al8C40H24N16O40
  -27.874125733   -32.837480883 force_Al8C40H24N16O40
   -9.422453550    -5.581988139 force_Al8C40H24N16O40
    8.382876108     7.131110221 force_Al8C40H24N16O40
   27.872016157    32.834955534 force_Al8C40H24N16O40
   -9.439619498    -5.597009584 force_Al8C40H24N16O40
   -8.397830500    -7.144633009 force_Al8C40H24N16O40
   18.466643176    18.865366674 force_Al8C40H24N16O40
  -10.058245824    -9.794088408 force_Al8C40H24N16O40
   11.798540437     8.935289736 force_Al8C40H24N16O40
  -18.484882292   -18.883923335 force_Al8C40H24N16O40
  -10.055655990    -9.790835976 force_Al8C40H24N16O40
  -11.795561654    -8.931491243 force_Al8C40H24N16O40
  -18.485013919   -18.884054716 force_Al8C40H24N16O40
   10.055454401     9.790606314 force_Al8C40H24N16O40
  -11.795360065    -8.931268260 force_Al8C40H24N16O40
   18.466771245    18.865484261 force_Al8C40H24N16O40
   10.058013403     9.793811621 force_Al8C40H24N16O40
   11.798368493     8.935067051 force_Al8C40H24N16O40
   17.806632876    19.109402379 force_Al8C40H24N16O40
    8.893412459     4.755170170 force_Al8C40H24N16O40
  -12.347958680   -11.369948217 force_Al8C40H24N16O40
  -17.812825234   -19.116392836 force_Al8C40H24N16O40
    8.889649848     4.750567010 force_Al8C40H24N16O40
   12.346555853    11.368239017 force_Al8C40H24N16O40
  -17.812209793   -19.115660592 force_Al8C40H24N16O40
   -8.886446945    -4.747730239 force_Al8C40H24N16O40
   12.341619279    11.363774479 force_Al8C40H24N16O40
   17.806064867    19.108726408 force_Al8C40H24N16O40
   -8.890405216    -4.752513721 force_Al8C40H24N16O40
  -12.343231996   -11.365672779 force_Al8C40H24N16O40
   -9.648050107   -10.243670482 force_Al8C40H24N16O40
   -3.186436787    -5.064435439 force_Al8C40H24N16O40
    5.172246196     6.471163041 force_Al8C40H24N16O40
    9.672808868    10.267583666 force_Al8C40H24N16O40
   -3.183427173    -5.060018371 force_Al8C40H24N16O40
   -5.178449227    -6.475871612 force_Al8C40H24N16O40
    9.672342840    10.267282443 force_Al8C40H24N16O40
    3.183410572     5.060129179 force_Al8C40H24N16O40
   -5.178297442    -6.475759891 force_Al8C40H24N16O40
   -9.647391976   -10.243205380 force_Al8C40H24N16O40
    3.186326506     5.064469260 force_Al8C40H24N16O40
    5.171916538     6.470891949 force_Al8C40H24N16O40
   -9.775223503    -9.793328445 force_Al8C40H24N16O40
    2.339722494     4.770487793 force_Al8C40H24N16O40
   -4.587344626    -6.447558709 force_Al8C40H24N16O40
    9.787022424     9.803768704 force_Al8C40H24N16O40
    2.343119872     4.773034809 force_Al8C40H24N16O40
    4.588905166     6.448170134 force_Al8C40H24N16O40
    9.787247730     9.803967340 force_Al8C40H24N16O40
   -2.343170862    -4.773045378 force_Al8C40H24N16O40
    4.588959714     6.448195134 force_Al8C40H24N16O40
   -9.775412049    -9.793502685 force_Al8C40H24N16O40
   -2.339546992    -4.770280810 force_Al8C40H24N16O40
   -4.587271105    -6.447464900 force_Al8C40H24N16O40
  -11.134822073    -9.388805241 force_Al8C40H24N16O40
  -38.760737639   -36.769556173 force_Al8C40H24N16O40
   37.390216470    34.702378156 force_Al8C40H24N16O40
   11.133780922     9.387464579 force_Al8C40H24N16O40
  -38.761045953   -36.769834580 force_Al8C40H24N16O40
  -37.389883254   -34.701906549 force_Al8C40H24N16O40
   11.133933893     9.387469004 force_Al8C40H24N16O40
   38.761115916    36.769684313 force_Al8C40H24N16O40
  -37.389854794   -34.701788616 force_Al8C40H24N16O40
  -11.134995203    -9.388843954 force_Al8C40H24N16O40
   38.760808788    36.769405127 force_Al8C40H24N16O40
   37.390192753    34.702262770 force_Al8C40H24N16O40
   -3.251986612    -7.462470972 force_Al8C40H24N16O40
   32.255074619    34.247991466 force_Al8C40H24N16O40
  -26.471983455   -25.385669848 force_Al8C40H24N16O40
    3.249802330     7.460208007 force_Al8C40H24N16O40
   32.254653653    34.247640599 force_Al8C40H24N16O40
   26.472526561    25.386419755 force_Al8C40H24N16O40
    3.250233969     7.460518018 force_Al8C40H24N16O40
  -32.254410559   -34.247259064 force_Al8C40H24N16O40
   26.471927722    25.386014637 force_Al8C40H24N16O40
   -3.252432481    -7.462783335 force_Al8C40H24N16O40
  -32.254743775   -34.247512568 force_Al8C40H24N16O40
  -26.471298051   -25.385173560 force_Al8C40H24N16O40
   -1.689601942    -6.739662753 force_Al8C40H24N16O40
  -28.890102961   -29.800804542 force_Al8C40H24N16O40
   29.784882146    31.340906063 force_Al8C40H24N16O40
    1.704163827     6.754606764 force_Al8C40H24N16O40
  -28.889588315   -29.800869928 force_Al8C40H24N16O40
  -29.784120849   -31.340478204 force_Al8C40H24N16O40
    1.704097421     6.754535930 force_Al8C40H24N16O40
   28.889341664    29.800706912 force_Al8C40H24N16O40
  -29.783867083   -31.340330832 force_Al8C40H24N16O40
   -1.689505890    -6.739563573 force_Al8C40H24N16O40
   28.889794648    29.800634748 force_Al8C40H24N16O40
   29.784547744    31.340723617 force_Al8C40H24N16O40
  -14.146582653   -12.349626487 force_Al8C40H24N16O40
   36.147326423    34.926018123 force_Al8C40H24N16O40
  -37.735183719   -35.080762358 force_Al8C40H24N16O40
   14.147932117    12.350771843 force_Al8C40H24N16O40
   36.149900841    34.928664478 force_Al8C40H24N16O40
   37.736296019    35.082432720 force_Al8C40H24N16O40
   14.147909586    12.350749978 force_Al8C40H24N16O40
  -36.149771587   -34.928637712 force_Al8C40H24N16O40
   37.736183366    35.082440989 force_Al8C40H24N16O40
  -14.146564865   -12.349605654 force_Al8C40H24N16O40
  -36.147067914   -34.925919224 force_Al8C40H24N16O40
  -37.734958413   -35.080696625 force_Al8C40H24N16O40
   69.705475073    68.259244219 force_Al8C40H24N16O40
  -23.072098849   -22.551845908 force_Al8C40H24N16O40
   -3.067202464    -5.454301493 force_Al8C40H24N16O40
  -69.704991258   -68.258942810 force_Al8C40H24N16O40
  -23.072076319   -22.551865759 force_Al8C40H24N16O40
    3.067109970     5.454184293 force_Al8C40H24N16O40
  -69.705144229   -68.259101152 force_Al8C40H24N16O40
   23.072022957    22.551863591 force_Al8C40H24N16O40
    3.067221437     5.454286658 force_Al8C40H24N16O40
   69.705655318    68.259437906 force_Al8C40H24N16O40
   23.072038372    22.551839059 force_Al8C40H24N16O40
   -3.067304445    -5.454395304 force_Al8C40H24N16O40
   -8.020726309    -9.065157858 force_Al8C40H24N16O40
  -10.703767761    -9.795136790 force_Al8C40H24N16O40
  -38.568281228   -37.847791344 force_Al8C40H24N16O40
    8.020759512     9.065172827 force_Al8C40H24N16O40
  -10.703804522    -9.795124243 force_Al8C40H24N16O40
   38.568246839    37.847735637 force_Al8C40H24N16O40
    8.020678876     9.065170175 force_Al8C40H24N16O40
   10.703636135     9.795037422 force_Al8C40H24N16O40
   38.568182805    37.847622997 force_Al8C40H24N16O40
   -8.020663461    -9.065176466 force_Al8C40H24N16O40
   10.703665780     9.795122558 force_Al8C40H24N16O40
  -38.568408111   -37.847884469 force_Al8C40H24N16O40
   74.363810071    73.815512903 force_Al8C40H24N16O40
   -7.192702930    -8.398173757 force_Al8C40H24N16O40
  -24.998612454   -25.011087759 force_Al8C40H24N16O40
  -74.364252382   -73.816052560 force_Al8C40H24N16O40
   -7.192936536    -8.398575624 force_Al8C40H24N16O40
   24.998887565    25.011283242 force_Al8C40H24N16O40
  -74.364121942   -73.816084354 force_Al8C40H24N16O40
    7.192978040     8.398564479 force_Al8C40H24N16O40
   24.998873335    25.011300099 force_Al8C40H24N16O40
   74.363626269    73.815512635 force_Al8C40H24N16O40
    7.192715974     8.398138519 force_Al8C40H24N16O40
  -24.998614826   -25.011126687 force_Al8C40H24N16O40
   16.934735297    16.785467476 force_Al8C40H24N16O40
   28.385768455    30.487053305 force_Al8C40H24N16O40
  -24.130900825   -25.528176456 force_Al8C40H24N16O40
  -16.934597742   -16.785289215 force_Al8C40H24N16O40
   28.385291755    30.486644519 force_Al8C40H24N16O40
   24.130555751    25.527790695 force_Al8C40H24N16O40
  -16.934480345   -16.785224926 force_Al8C40H24N16O40
  -28.385265667   -30.486560057 force_Al8C40H24N16O40
   24.130586582    25.527741331 force_Al8C40H24N16O40
   16.934543194    16.785339785 force_Al8C40H24N16O40
  -28.385627343   -30.486845428 force_Al8C40H24N16O40
  -24.130803587   -25.527993353 force_Al8C40H24N16O40
   67.696858764    70.789959460 force_Al8C40H24N16O40
  -22.468272758   -22.597263869 force_Al8C40H24N16O40
   28.664464901    29.364220657 force_Al8C40H24N16O40
  -67.695496256   -70.788864608 force_Al8C40H24N16O40
  -22.467252951   -22.596146773 force_Al8C40H24N16O40
  -28.663293309   -29.363023388 force_Al8C40H24N16O40
  -67.695478468   -70.788797649 force_Al8C40H24N16O40
   22.467226863    22.596112105 force_Al8C40H24N16O40
  -28.663283823   -29.362972815 force_Al8C40H24N16O40
   67.696901454    70.789932174 force_Al8C40H24N16O40
   22.468283430    22.597253238 force_Al8C40H24N16O40
   28.664493360    29.364189195 force_Al8C40H24N16O40
  -57.177860922   -57.837346561 force_Al8C40H24N16O40
  -41.579091964   -43.737862897 force_Al8C40H24N16O40
   20.580356447    20.859665826 force_Al8C40H24N16O40
   57.178115873    57.837604066 force_Al8C40H24N16O40
  -41.580056037   -43.738972383 force_Al8C40H24N16O40
  -20.580954101   -20.860441057 force_Al8C40H24N16O40
   57.178194137    57.837696000 force_Al8C40H24N16O40
   41.580129558    43.739047772 force_Al8C40H24N16O40
  -20.581019321   -20.860475390 force_Al8C40H24N16O40
  -57.178026937   -57.837503710 force_Al8C40H24N16O40
   41.579231891    43.737973360 force_Al8C40H24N16O40
   20.580453685    20.859714997 force_Al8C40H24N16O40
  -65.471849057   -65.610613550 force_Al8C40H24N16O40
   39.677865996    41.599298359 force_Al8C40H24N16O40
  -17.456155115   -17.422591371 force_Al8C40H24N16O40
   65.473101285    65.611472915 force_Al8C40H24N16O40
   39.678594091    41.599770962 force_Al8C40H24N16O40
   17.456375678    17.422714084 force_Al8C40H24N16O40
   65.473430943    65.611877625 force_Al8C40H24N16O40
  -39.677944261   -41.598909250 force_Al8C40H24N16O40
   17.454891029    17.420991706 force_Al8C40H24N16O40
  -65.472304413   -65.611105298 force_Al8C40H24N16O40
  -39.677273086   -41.598454953 force_Al8C40H24N16O40
  -17.454682325   -17.420858223 force_Al8C40H24N16O40
  -48.143908490   -44.448308289 force_Al8C40H24N16O40
  -54.346421060   -52.091699157 force_Al8C40H24N16O40
   46.946227877    44.146915446 force_Al8C40H24N16O40
   48.144177671    44.448514062 force_Al8C40H24N16O40
  -54.346866928   -52.091952560 force_Al8C40H24N16O40
  -46.946540934   -44.147145122 force_Al8C40H24N16O40
   48.144216803    44.448612711 force_Al8C40H24N16O40
   54.346595375    52.091893992 force_Al8C40H24N16O40
  -46.946597853   -44.147472431 force_Al8C40H24N16O40
  -48.143954737   -44.448429941 force_Al8C40H24N16O40
   54.346128162    52.091628688 force_Al8C40H24N16O40
   46.946278867    44.147246031 force_Al8C40H24N16O40
   64.034216336    64.617071667 force_Al8C40H24N16O40
   14.517507528    15.262381703 force_Al8C40H24N16O40
  -43.006015534   -43.753439262 force_Al8C40H24N16O40
  -64.035128233   -64.617830553 force_Al8C40H24N16O40
   14.517697260    15.262487904 force_Al8C40H24N16O40
   43.006585914    43.753856868 force_Al8C40H24N16O40
  -64.019809794   -64.606142829 force_Al8C40H24N16O40
  -14.514545347   -15.259820395 force_Al8C40H24N16O40
   42.995696518    43.745556958 force_Al8C40H24N16O40
   64.018928729    64.605400984 force_Al8C40H24N16O40
  -14.514359173   -15.259720055 force_Al8C40H24N16O40
  -42.995124952   -43.745136401 force_Al8C40H24N16O40
  -43.454387579   -42.552267902 force_Al8C40H24N16O40
   51.052421987    47.268062696 force_Al8C40H24N16O40
  -46.139759170   -43.933726570 force_Al8C40H24N16O40
   43.454650831    42.552577981 force_Al8C40H24N16O40
   51.053317282    47.269165187 force_Al8C40H24N16O40
   46.141139466    43.935236909 force_Al8C40H24N16O40
   43.454538178    42.552471828 force_Al8C40H24N16O40
  -51.053156011   -47.269012258 force_Al8C40H24N16O40
   46.141014954    43.935071031 force_Al8C40H24N16O40
  -43.454494303   -42.552308961 force_Al8C40H24N16O40
  -51.052528711   -47.268122683 force_Al8C40H24N16O40
  -46.139855221   -43.933741121 force_Al8C40H24N16O40
   22.720974816    20.142361982 force_Al8C40H24N16O40
  -32.991875144   -24.966642324 force_Al8C40H24N16O40
  -22.612484033   -19.860456656 force_Al8C40H24N16O40
  -13.132371112   -10.522660017 force_Al8C40H24N16O40
   16.107560965    16.018802590 force_Al8C40H24N16O40
   -4.760825526   -13.286070111 force_Al8C40H24N16O40
  -15.838519477   -12.679651117 force_Al8C40H24N16O40
   -2.293444635     0.449116182 force_Al8C40H24N16O40
   17.625677744    17.470936198 force_Al8C40H24N16O40
   20.183826134    19.948988951 force_Al8C40H24N16O40
   -9.181172136    -7.486026939 force_Al8C40H24N16O40
    0.018605535    -2.402897873 force_Al8C40H24N16O40
   26.973755402    27.451985416 force_Al8C40H24N16O40
   20.024952179    15.642979335 force_Al8C40H24N16O40
   15.360053660    12.519775949 force_Al8C40H24N16O40
  -15.155915724   -11.282397421 force_Al8C40H24N16O40
  -16.393085369   -19.637015676 force_Al8C40H24N16O40
   21.502590951    28.657523866 force_Al8C40H24N16O40
  -27.074713848   -16.447808912 force_Al8C40H24N16O40
   18.744130084    24.629145824 force_Al8C40H24N16O40
   26.812029547    21.785429380 force_Al8C40H24N16O40
   -9.577964516    -6.784278364 force_Al8C40H24N16O40
    6.897163080     7.090826741 force_Al8C40H24N16O40
   -3.051547253    -1.125724388 force_Al8C40H24N16O40
  148.978516195   149.873405787 force_Al8C40H24N16O40
    7.558703090    10.271685775 force_Al8C40H24N16O40
   19.964757523    18.769905183 force_Al8C40H24N16O40
   27.859466612    26.398081347 force_Al8C40H24N16O40
  -37.923023729   -39.204374695 force_Al8C40H24N16O40
  -21.549976367   -20.145727694 force_Al8C40H24N16O40
 -110.458214479  -112.460250491 force_Al8C40H24N16O40
   17.056666177    19.836555086 force_Al8C40H24N16O40
  -33.195484204   -34.989314091 force_Al8C40H24N16O40
   64.810025636    64.397819798 force_Al8C40H24N16O40
   -1.653011057    -3.566021617 force_Al8C40H24N16O40
    5.098871137     2.937424981 force_Al8C40H24N16O40
  -20.144581381   -16.592594586 force_Al8C40H24N16O40
  156.891667175   149.782826667 force_Al8C40H24N16O40
 -197.392847655  -198.439609984 force_Al8C40H24N16O40
  -32.923600302   -27.953781318 force_Al8C40H24N16O40
   -3.167416215    -5.901069799 force_Al8C40H24N16O40
   45.401305610    49.072160414 force_Al8C40H24N16O40
   24.867723880    28.962775827 force_Al8C40H24N16O40
  152.298957894   149.312518247 force_Al8C40H24N16O40
  233.027649105   232.901012564 force_Al8C40H24N16O40
   -6.659618188   -11.016867448 force_Al8C40H24N16O40
  -73.255488202   -71.282614500 force_Al8C40H24N16O40
 -123.687302356  -121.674311789 force_Al8C40H24N16O40
   60.974631587    57.871702794 force_Al8C40H24N16O40
   33.359016065    34.725107642 force_Al8C40H24N16O40
   25.023928551    29.182381532 force_Al8C40H24N16O40
  230.241183885   235.604195072 force_Al8C40H24N16O40
   14.360587807    17.218288934 force_Al8C40H24N16O40
  -53.206939366   -55.273236472 force_Al8C40H24N16O40
   39.503885865    43.096292530 force_Al8C40H24N16O40
    8.127237957    10.005806916 force_Al8C40H24N16O40
  -26.303117771   -27.670872676 force_Al8C40H24N16O40
 -396.417398346  -402.070941204 force_Al8C40H24N16O40
   25.738895736    25.823782236 force_Al8C40H24N16O40
   41.960927581    42.830349346 force_Al8C40H24N16O40
   23.050644972    23.568500925 force_Al8C40H24N16O40
  -27.963691996   -32.527339618 force_Al8C40H24N16O40
  -39.639830781   -40.379692393 force_Al8C40H24N16O40
  -30.781365659   -31.841061148 force_Al8C40H24N16O40
   18.964408233    22.662311653 force_Al8C40H24N16O40
    0.819830541     5.394508875 force_Al8C40H24N16O40
   30.584385340    27.792297905 force_Al8C40H24N16O40
   40.654864095    41.049957911 force_Al8C40H24N16O40
  -60.702937417   -61.080434259 force_Al8C40H24N16O40
  267.278170302   273.584133342 force_Al8C40H24N16O40
  278.916483763   287.415357633 force_Al8C40H24N16O40
 -406.119795825  -418.609765547 force_Al8C40H24N16O40
  -77.060930778   -76.255479858 force_Al8C40H24N16O40
  -85.332481991   -82.777173074 force_Al8C40H24N16O40
   -2.475855955    -1.028233315 force_Al8C40H24N16O40
  152.949357114   150.592991092 force_Al8C40H24N16O40
  170.138001635   172.624911189 force_Al8C40H24N16O40
    4.916917544     4.522309133 force_Al8C40H24N16O40
   66.967067628    68.122719093 force_Al8C40H24N16O40
  -83.693716204   -94.132151185 force_Al8C40H24N16O40
    6.335032834     8.729974664 force_Al8C40H24N16O40
 -134.548753507  -129.636886220 force_Al8C40H24N16O40
  157.239054686   152.408889134 force_Al8C40H24N16O40
    7.077546646     6.895462407 force_Al8C40H24N16O40
 -112.485005870  -114.630183223 force_Al8C40H24N16O40
  -17.688568958   -15.368843409 force_Al8C40H24N16O40
  -59.580108211   -60.926471342 force_Al8C40H24N16O40
  208.316303026   209.082586958 force_Al8C40H24N16O40
   26.305566492    27.241903783 force_Al8C40H24N16O40
  118.840209522   120.613525988 force_Al8C40H24N16O40
  193.194106128   195.519044911 force_Al8C40H24N16O40
  -22.885724515   -18.886505876 force_Al8C40H24N16O40
   90.625036864    92.287966400 force_Al8C40H24N16O40
  -35.442709086   -44.710865109 force_Al8C40H24N16O40
   19.026762270    19.312264641 force_Al8C40H24N16O40
  -21.516766258   -22.626719717 force_Al8C40H24N16O40
  -34.435916043   -24.355639859 force_Al8C40H24N16O40
   69.899573847    67.373257927 force_Al8C40H24N16O40
   34.619298551    30.323292210 force_Al8C40H24N16O40
   -3.514927051    -2.329319199 force_Al8C40H24N16O40
    1.703733373    -6.810599694 force_Al8C40H24N16O40
    7.978863263     6.409115534 force_Al8C40H24N16O40
  -36.017538291   -41.441487534 force_Al8C40H24N16O40
  -29.380648738   -28.842119561 force_Al8C40H24N16O40
   10.327011016    11.938754804 force_Al8C40H24N16O40
  -10.795444785   -12.009049957 force_Al8C40H24N16O40
   -1.658956764     0.450935762 force_Al8C40H24N16O40
    2.050524416     0.927890025 force_Al8C40H24N16O40
  206.067868607   210.293944098 force_Al8C40H24N16O40
  -23.692787319   -18.449369151 force_Al8C40H24N16O40
 -151.638480380  -148.474004666 force_Al8C40H24N16O40
  -83.246764773   -87.501545336 force_Al8C40H24N16O40
    5.453954627     5.178678228 force_Al8C40H24N16O40
   68.400159840    67.836536512 force_Al8C40H24N16O40
   -0.192746938    -3.599753289 force_Al8C40H24N16O40
  -11.955777958   -16.293967455 force_Al8C40H24N16O40
