-158690.430924970 -158691.319627400 energy_Al8C40H24N16O40
-178827.646962070 -178829.839663800 energy_Al8C40H40N16O48
-178827.646962070 -178829.839663800 energy_Al8C40H40N16O48
-178827.646962070 -178829.839663800 energy_Al8C40H40N16O48
-171086.411848130 -171088.875859500 energy_Al8C48H32N0O52
-171086.411848130 -171088.875859500 energy_Al8C48H32N0O52
-171086.411848130 -171088.875859500 energy_Al8C48H32N0O52
-158728.661284990 -158725.893059500 energy_Al8C40H24N16O40
-158728.661284990 -158725.893059500 energy_Al8C40H24N16O40
-158728.661284990 -158725.893059500 energy_Al8C40H24N16O40
-178860.132851900 -178857.196013200 energy_Al8C40H40N16O48
-178860.132851900 -178857.196013200 energy_Al8C40H40N16O48
-178860.132851900 -178857.196013200 energy_Al8C40H40N16O48
-160977.834677700 -160976.408627600 energy_Al8C48H24N0O48
-160977.834677700 -160976.408627600 energy_Al8C48H24N0O48
-160977.834677700 -160976.408627600 energy_Al8C48H24N0O48
-168715.539167850 -168722.068915900 energy_Al8C40H32N16O44
-168715.539167850 -168722.068915900 energy_Al8C40H32N16O44
-168715.539167850 -168722.068915900 energy_Al8C40H32N16O44
-178960.397032920 -178966.599850200 energy_Al8C40H40N16O48
-178960.397032920 -178966.599850200 energy_Al8C40H40N16O48
-178960.397032920 -178966.599850200 energy_Al8C40H40N16O48
-171103.921989500 -171101.919632800 energy_Al8C48H32N0O52
-171103.921989500 -171101.919632800 energy_Al8C48H32N0O52
-171103.921989500 -171101.919632800 energy_Al8C48H32N0O52
-168733.095431020 -168732.984844300 energy_Al8C40H32N16O44
-168733.095431020 -168732.984844300 energy_Al8C40H32N16O44
-168733.095431020 -168732.984844300 energy_Al8C40H32N16O44
-168771.134385570 -168770.036286000 energy_Al8C40H32N16O44
-168771.134385570 -168770.036286000 energy_Al8C40H32N16O44
-168771.134385570 -168770.036286000 energy_Al8C40H32N16O44
-160976.598613460 -160973.744461000 energy_Al8C48H24N0O48
-160976.598613460 -160973.744461000 energy_Al8C48H24N0O48
-160976.598613460 -160973.744461000 energy_Al8C48H24N0O48
-168639.251404560 -168632.550088000 energy_Al8C40H32N16O44
-168639.251404560 -168632.550088000 energy_Al8C40H32N16O44
-168639.251404560 -168632.550088000 energy_Al8C40H32N16O44
-168564.213542050 -168562.248206700 energy_Al8C40H32N16O44
-168564.213542050 -168562.248206700 energy_Al8C40H32N16O44
-168564.213542050 -168562.248206700 energy_Al8C40H32N16O44
-178268.053468760 -178268.123942000 energy_Al8C40H40N16O48
-178268.053468760 -178268.123942000 energy_Al8C40H40N16O48
-178268.053468760 -178268.123942000 energy_Al8C40H40N16O48
-168763.019254860 -168765.023763400 energy_Al8C40H32N16O44
-168763.019254860 -168765.023763400 energy_Al8C40H32N16O44
-168763.019254860 -168765.023763400 energy_Al8C40H32N16O44
-168679.697917070 -168680.807524000 energy_Al8C40H32N16O44
-168679.697917070 -168680.807524000 energy_Al8C40H32N16O44
-168679.697917070 -168680.807524000 energy_Al8C40H32N16O44
-178214.160145460 -178207.166425800 energy_Al8C40H40N16O48
-178214.160145460 -178207.166425800 energy_Al8C40H40N16O48
-178214.160145460 -178207.166425800 energy_Al8C40H40N16O48
-168770.082808530 -168767.282465600 energy_Al8C40H32N16O44
-168770.082808530 -168767.282465600 energy_Al8C40H32N16O44
-168770.082808530 -168767.282465600 energy_Al8C40H32N16O44
-168776.240068830 -168776.189789600 energy_Al8C40H32N16O44
-168776.240068830 -168776.189789600 energy_Al8C40H32N16O44
-168776.240068830 -168776.189789600 energy_Al8C40H32N16O44
-178321.153497100 -178319.173729000 energy_Al8C40H40N16O48
-178321.153497100 -178319.173729000 energy_Al8C40H40N16O48
-178321.153497100 -178319.173729000 energy_Al8C40H40N16O48
-158733.893803200 -158734.951923400 energy_Al8C40H24N16O40
-158733.893803200 -158734.951923400 energy_Al8C40H24N16O40
-158733.893803200 -158734.951923400 energy_Al8C40H24N16O40
-168571.237892190 -168567.043776600 energy_Al8C40H32N16O44
-168571.237892190 -168567.043776600 energy_Al8C40H32N16O44
-168571.237892190 -168567.043776600 energy_Al8C40H32N16O44
-178509.079077290 -178505.053213700 energy_Al8C40H40N16O48
-178509.079077290 -178505.053213700 energy_Al8C40H40N16O48
-178509.079077290 -178505.053213700 energy_Al8C40H40N16O48
-158554.975810550 -158554.477781100 energy_Al8C40H24N16O40
-158554.975810550 -158554.477781100 energy_Al8C40H24N16O40
-158554.975810550 -158554.477781100 energy_Al8C40H24N16O40
-259151.353707230 -259150.856873600 energy_Al8C40H104N16O80
-259151.353707230 -259150.856873600 energy_Al8C40H104N16O80
-259151.353707230 -259150.856873600 energy_Al8C40H104N16O80
-178200.787129550 -178205.811064600 energy_Al8C40H40N16O48
-178200.787129550 -178205.811064600 energy_Al8C40H40N16O48
-178200.787129550 -178205.811064600 energy_Al8C40H40N16O48
-158445.461902540 -158447.140930500 energy_Al8C40H24N16O40
-158445.461902540 -158447.140930500 energy_Al8C40H24N16O40
-158445.461902540 -158447.140930500 energy_Al8C40H24N16O40
-259233.355961540 -259227.955312000 energy_Al8C40H104N16O80
-259233.355961540 -259227.955312000 energy_Al8C40H104N16O80
-259233.355961540 -259227.955312000 energy_Al8C40H104N16O80
-168374.422335050 -168375.766393100 energy_Al8C40H32N16O44
-168374.422335050 -168375.766393100 energy_Al8C40H32N16O44
-168374.422335050 -168375.766393100 energy_Al8C40H32N16O44
-158506.135130440 -158510.532152200 energy_Al8C40H24N16O40
-158506.135130440 -158510.532152200 energy_Al8C40H24N16O40
-158506.135130440 -158510.532152200 energy_Al8C40H24N16O40
-259124.782938250 -259119.006764400 energy_Al8C40H104N16O80
-259124.782938250 -259119.006764400 energy_Al8C40H104N16O80
-259124.782938250 -259119.006764400 energy_Al8C40H104N16O80
-168123.372153290 -168123.950010600 energy_Al8C40H32N16O44
-168123.372153290 -168123.950010600 energy_Al8C40H32N16O44
-168123.372153290 -168123.950010600 energy_Al8C40H32N16O44
-158604.586724720 -158605.916495800 energy_Al8C40H24N16O40
-158604.586724720 -158605.916495800 energy_Al8C40H24N16O40
-158604.586724720 -158605.916495800 energy_Al8C40H24N16O40
-259230.099762460 -259236.922987300 energy_Al8C40H104N16O80
-259230.099762460 -259236.922987300 energy_Al8C40H104N16O80
-259230.099762460 -259236.922987300 energy_Al8C40H104N16O80
-168317.851641260 -168321.267992400 energy_Al8C40H32N16O44
-168317.851641260 -168321.267992400 energy_Al8C40H32N16O44
-168317.851641260 -168321.267992400 energy_Al8C40H32N16O44
-158524.902090860 -158524.743197400 energy_Al8C40H24N16O40
-158524.902090860 -158524.743197400 energy_Al8C40H24N16O40
-158524.902090860 -158524.743197400 energy_Al8C40H24N16O40
-259249.973646080 -259252.926840700 energy_Al8C40H104N16O80
-259249.973646080 -259252.926840700 energy_Al8C40H104N16O80
-259249.973646080 -259252.926840700 energy_Al8C40H104N16O80
-168465.356075930 -168474.226046500 energy_Al8C40H32N16O44
-168465.356075930 -168474.226046500 energy_Al8C40H32N16O44
-168465.356075930 -168474.226046500 energy_Al8C40H32N16O44
-158608.880664300 -158608.086777500 energy_Al8C40H24N16O40
-158608.880664300 -158608.086777500 energy_Al8C40H24N16O40
-158608.880664300 -158608.086777500 energy_Al8C40H24N16O40
-178545.621379430 -178540.434680800 energy_Al8C40H40N16O48
-178545.621379430 -178540.434680800 energy_Al8C40H40N16O48
-178545.621379430 -178540.434680800 energy_Al8C40H40N16O48
-168142.628004790 -168144.145904800 energy_Al8C40H32N16O44
-168142.628004790 -168144.145904800 energy_Al8C40H32N16O44
-168142.628004790 -168144.145904800 energy_Al8C40H32N16O44
-158680.669246000 -158675.878411300 energy_Al8C40H24N16O40
-158680.669246000 -158675.878411300 energy_Al8C40H24N16O40
-158680.669246000 -158675.878411300 energy_Al8C40H24N16O40
-178283.598821450 -178284.329686900 energy_Al8C40H40N16O48
-178283.598821450 -178284.329686900 energy_Al8C40H40N16O48
-178283.598821450 -178284.329686900 energy_Al8C40H40N16O48
-178729.080063290 -178730.596534000 energy_Al8C40H40N16O48
-178729.080063290 -178730.596534000 energy_Al8C40H40N16O48
-178729.080063290 -178730.596534000 energy_Al8C40H40N16O48
-158517.349646110 -158520.030328800 energy_Al8C40H24N16O40
-158517.349646110 -158520.030328800 energy_Al8C40H24N16O40
-158517.349646110 -158520.030328800 energy_Al8C40H24N16O40
-178349.380038700 -178345.295566200 energy_Al8C40H40N16O48
-178349.380038700 -178345.295566200 energy_Al8C40H40N16O48
-178349.380038700 -178345.295566200 energy_Al8C40H40N16O48
-178866.562230820 -178867.767233300 energy_Al8C40H40N16O48
-178866.562230820 -178867.767233300 energy_Al8C40H40N16O48
-178866.562230820 -178867.767233300 energy_Al8C40H40N16O48
-158759.429137770 -158748.014052900 energy_Al8C40H24N16O40
-158759.429137770 -158748.014052900 energy_Al8C40H24N16O40
-158759.429137770 -158748.014052900 energy_Al8C40H24N16O40
-178151.180827560 -178154.732206500 energy_Al8C40H40N16O48
-178151.180827560 -178154.732206500 energy_Al8C40H40N16O48
-178151.180827560 -178154.732206500 energy_Al8C40H40N16O48
-178887.826686710 -178884.794405500 energy_Al8C40H40N16O48
-178887.826686710 -178884.794405500 energy_Al8C40H40N16O48
-178887.826686710 -178884.794405500 energy_Al8C40H40N16O48
-170443.086533010 -170445.142935700 energy_Al8C48H32N0O52
-170443.086533010 -170445.142935700 energy_Al8C48H32N0O52
-170443.086533010 -170445.142935700 energy_Al8C48H32N0O52
-179043.752962060 -179042.654257200 energy_Al8C40H40N16O48
-179043.752962060 -179042.654257200 energy_Al8C40H40N16O48
-179043.752962060 -179042.654257200 energy_Al8C40H40N16O48
-178264.190768010 -178264.579136800 energy_Al8C40H40N16O48
-178264.190768010 -178264.579136800 energy_Al8C40H40N16O48
-178264.190768010 -178264.579136800 energy_Al8C40H40N16O48
-178818.141259090 -178818.875602500 energy_Al8C40H40N16O48
-178818.141259090 -178818.875602500 energy_Al8C40H40N16O48
-178818.141259090 -178818.875602500 energy_Al8C40H40N16O48
-170570.115194570 -170571.039736300 energy_Al8C48H32N0O52
-170570.115194570 -170571.039736300 energy_Al8C48H32N0O52
-170570.115194570 -170571.039736300 energy_Al8C48H32N0O52
-168915.896879230 -168915.195822400 energy_Al8C40H32N16O44
-168915.896879230 -168915.195822400 energy_Al8C40H32N16O44
-168915.896879230 -168915.195822400 energy_Al8C40H32N16O44
-168219.466923590 -168216.990301900 energy_Al8C40H32N16O44
-168219.466923590 -168216.990301900 energy_Al8C40H32N16O44
-168219.466923590 -168216.990301900 energy_Al8C40H32N16O44
-178807.136597610 -178804.552632500 energy_Al8C40H40N16O48
-178807.136597610 -178804.552632500 energy_Al8C40H40N16O48
-178807.136597610 -178804.552632500 energy_Al8C40H40N16O48
-170460.216169530 -170469.048082600 energy_Al8C48H32N0O52
-170460.216169530 -170469.048082600 energy_Al8C48H32N0O52
-170460.216169530 -170469.048082600 energy_Al8C48H32N0O52
-179425.694506130 -179425.587729500 energy_Al8C40H40N16O48
-179425.694506130 -179425.587729500 energy_Al8C40H40N16O48
-179425.694506130 -179425.587729500 energy_Al8C40H40N16O48
-168169.883682500 -168174.426071300 energy_Al8C40H32N16O44
-168169.883682500 -168174.426071300 energy_Al8C40H32N16O44
-168169.883682500 -168174.426071300 energy_Al8C40H32N16O44
-168717.397876390 -168713.321451700 energy_Al8C40H32N16O44
-168717.397876390 -168713.321451700 energy_Al8C40H32N16O44
-168717.397876390 -168713.321451700 energy_Al8C40H32N16O44
-170470.254579300 -170467.428431800 energy_Al8C48H32N0O52
-170470.254579300 -170467.428431800 energy_Al8C48H32N0O52
-170470.254579300 -170467.428431800 energy_Al8C48H32N0O52
-169262.848119730 -169262.234169900 energy_Al8C40H32N16O44
-169262.848119730 -169262.234169900 energy_Al8C40H32N16O44
-169262.848119730 -169262.234169900 energy_Al8C40H32N16O44
-168091.861739530 -168096.717264600 energy_Al8C40H32N16O44
-168091.861739530 -168096.717264600 energy_Al8C40H32N16O44
-168091.861739530 -168096.717264600 energy_Al8C40H32N16O44
-168616.790087960 -168614.913946900 energy_Al8C40H32N16O44
-168616.790087960 -168614.913946900 energy_Al8C40H32N16O44
-168616.790087960 -168614.913946900 energy_Al8C40H32N16O44
-170480.085440970 -170485.905633700 energy_Al8C48H32N0O52
-170480.085440970 -170485.905633700 energy_Al8C48H32N0O52
-170480.085440970 -170485.905633700 energy_Al8C48H32N0O52
-168923.271755050 -168922.570566900 energy_Al8C40H32N16O44
-168923.271755050 -168922.570566900 energy_Al8C40H32N16O44
-168923.271755050 -168922.570566900 energy_Al8C40H32N16O44
-168240.090286460 -168236.729055400 energy_Al8C40H32N16O44
-168240.090286460 -168236.729055400 energy_Al8C40H32N16O44
-168240.090286460 -168236.729055400 energy_Al8C40H32N16O44
-168544.065233720 -168550.256831800 energy_Al8C40H32N16O44
-168544.065233720 -168550.256831800 energy_Al8C40H32N16O44
-168544.065233720 -168550.256831800 energy_Al8C40H32N16O44
-160460.112860520 -160467.559858200 energy_Al8C48H24N0O48
-160460.112860520 -160467.559858200 energy_Al8C48H24N0O48
-160460.112860520 -160467.559858200 energy_Al8C48H24N0O48
-179051.102470890 -179048.778308000 energy_Al8C40H40N16O48
-179051.102470890 -179048.778308000 energy_Al8C40H40N16O48
-179051.102470890 -179048.778308000 energy_Al8C40H40N16O48
-168435.810450850 -168441.706827000 energy_Al8C40H32N16O44
-168435.810450850 -168441.706827000 energy_Al8C40H32N16O44
-168435.810450850 -168441.706827000 energy_Al8C40H32N16O44
-168741.471149900 -168743.897323800 energy_Al8C40H32N16O44
-168741.471149900 -168743.897323800 energy_Al8C40H32N16O44
-168741.471149900 -168743.897323800 energy_Al8C40H32N16O44
-160421.126102980 -160417.638527000 energy_Al8C48H24N0O48
-160421.126102980 -160417.638527000 energy_Al8C48H24N0O48
-160421.126102980 -160417.638527000 energy_Al8C48H24N0O48
-179428.021350940 -179427.680973500 energy_Al8C40H40N16O48
-179428.021350940 -179427.680973500 energy_Al8C40H40N16O48
-179428.021350940 -179427.680973500 energy_Al8C40H40N16O48
-178508.680123720 -178506.417573900 energy_Al8C40H40N16O48
-178508.680123720 -178506.417573900 energy_Al8C40H40N16O48
-178508.680123720 -178506.417573900 energy_Al8C40H40N16O48
-168661.608947110 -168656.458187300 energy_Al8C40H32N16O44
-168661.608947110 -168656.458187300 energy_Al8C40H32N16O44
-168661.608947110 -168656.458187300 energy_Al8C40H32N16O44
-160393.981117590 -160394.714481000 energy_Al8C48H24N0O48
-160393.981117590 -160394.714481000 energy_Al8C48H24N0O48
-160393.981117590 -160394.714481000 energy_Al8C48H24N0O48
-169262.871180630 -169262.735745100 energy_Al8C40H32N16O44
-169262.871180630 -169262.735745100 energy_Al8C40H32N16O44
-169262.871180630 -169262.735745100 energy_Al8C40H32N16O44
-178622.926128410 -178621.295764200 energy_Al8C40H40N16O48
-178622.926128410 -178621.295764200 energy_Al8C40H40N16O48
-178622.926128410 -178621.295764200 energy_Al8C40H40N16O48
-168154.299126280 -168157.863446600 energy_Al8C40H32N16O44
-168154.299126280 -168157.863446600 energy_Al8C40H32N16O44
-168154.299126280 -168157.863446600 energy_Al8C40H32N16O44
-160322.123353190 -160324.669807900 energy_Al8C48H24N0O48
-160322.123353190 -160324.669807900 energy_Al8C48H24N0O48
-160322.123353190 -160324.669807900 energy_Al8C48H24N0O48
-260158.616921790 -260156.172685100 energy_Al8C40H104N16O80
-260158.616921790 -260156.172685100 energy_Al8C40H104N16O80
-260158.616921790 -260156.172685100 energy_Al8C40H104N16O80
-178878.231046220 -178877.105072800 energy_Al8C40H40N16O48
-178878.231046220 -178877.105072800 energy_Al8C40H40N16O48
-178878.231046220 -178877.105072800 energy_Al8C40H40N16O48
-167919.264739570 -167919.015439200 energy_Al8C40H32N16O44
-167919.264739570 -167919.015439200 energy_Al8C40H32N16O44
-167919.264739570 -167919.015439200 energy_Al8C40H32N16O44
-160431.328245140 -160427.023181500 energy_Al8C48H24N0O48
-160431.328245140 -160427.023181500 energy_Al8C48H24N0O48
-160431.328245140 -160427.023181500 energy_Al8C48H24N0O48
-179043.372457210 -179040.346092400 energy_Al8C40H40N16O48
-179043.372457210 -179040.346092400 energy_Al8C40H40N16O48
-179043.372457210 -179040.346092400 energy_Al8C40H40N16O48
-178869.043583660 -178876.125423400 energy_Al8C40H40N16O48
-178869.043583660 -178876.125423400 energy_Al8C40H40N16O48
-178869.043583660 -178876.125423400 energy_Al8C40H40N16O48
-168325.498635700 -168326.315730000 energy_Al8C40H32N16O44
-168325.498635700 -168326.315730000 energy_Al8C40H32N16O44
-168325.498635700 -168326.315730000 energy_Al8C40H32N16O44
-170645.418257430 -170644.223141400 energy_Al8C48H32N0O52
-170645.418257430 -170644.223141400 energy_Al8C48H32N0O52
-170645.418257430 -170644.223141400 energy_Al8C48H32N0O52
-168925.836127130 -168925.838293200 energy_Al8C40H32N16O44
-168925.836127130 -168925.838293200 energy_Al8C40H32N16O44
-168925.836127130 -168925.838293200 energy_Al8C40H32N16O44
-178850.212052720 -178854.461406300 energy_Al8C40H40N16O48
-178850.212052720 -178854.461406300 energy_Al8C40H40N16O48
-178850.212052720 -178854.461406300 energy_Al8C40H40N16O48
-168037.094408120 -168036.185937900 energy_Al8C40H32N16O44
-168037.094408120 -168036.185937900 energy_Al8C40H32N16O44
-168037.094408120 -168036.185937900 energy_Al8C40H32N16O44
-170559.557914550 -170560.318506500 energy_Al8C48H32N0O52
-170559.557914550 -170560.318506500 energy_Al8C48H32N0O52
-170559.557914550 -170560.318506500 energy_Al8C48H32N0O52
-179409.062985050 -179407.005874300 energy_Al8C40H40N16O48
-179409.062985050 -179407.005874300 energy_Al8C40H40N16O48
-179409.062985050 -179407.005874300 energy_Al8C40H40N16O48
-168770.463313380 -168775.176751700 energy_Al8C40H32N16O44
-168770.463313380 -168775.176751700 energy_Al8C40H32N16O44
-168770.463313380 -168775.176751700 energy_Al8C40H32N16O44
-168428.221108660 -168433.007520800 energy_Al8C40H32N16O44
-168428.221108660 -168433.007520800 energy_Al8C40H32N16O44
-168428.221108660 -168433.007520800 energy_Al8C40H32N16O44
-170551.592679690 -170546.997309200 energy_Al8C48H32N0O52
-170551.592679690 -170546.997309200 energy_Al8C48H32N0O52
-170551.592679690 -170546.997309200 energy_Al8C48H32N0O52
-169272.351516620 -169276.530521400 energy_Al8C40H32N16O44
-169272.351516620 -169276.530521400 energy_Al8C40H32N16O44
-169272.351516620 -169276.530521400 energy_Al8C40H32N16O44
-168655.078100230 -168658.532833300 energy_Al8C40H32N16O44
-168655.078100230 -168658.532833300 energy_Al8C40H32N16O44
-168655.078100230 -168658.532833300 energy_Al8C40H32N16O44
-178319.645314240 -178317.542172300 energy_Al8C40H40N16O48
-178319.645314240 -178317.542172300 energy_Al8C40H40N16O48
-178319.645314240 -178317.542172300 energy_Al8C40H40N16O48
-170339.550010280 -170338.894177200 energy_Al8C48H32N0O52
-170339.550010280 -170338.894177200 energy_Al8C48H32N0O52
-170339.550010280 -170338.894177200 energy_Al8C48H32N0O52
-159137.872343310 -159135.257742300 energy_Al8C40H24N16O40
-159137.872343310 -159135.257742300 energy_Al8C40H24N16O40
-159137.872343310 -159135.257742300 energy_Al8C40H24N16O40
-168821.303373520 -168825.955203300 energy_Al8C40H32N16O44
-168821.303373520 -168825.955203300 energy_Al8C40H32N16O44
-168821.303373520 -168825.955203300 energy_Al8C40H32N16O44
-178193.596740930 -178194.540811500 energy_Al8C40H40N16O48
-178193.596740930 -178194.540811500 energy_Al8C40H40N16O48
-178193.596740930 -178194.540811500 energy_Al8C40H40N16O48
-170485.915236490 -170483.757020400 energy_Al8C48H32N0O52
-170485.915236490 -170483.757020400 energy_Al8C48H32N0O52
-170485.915236490 -170483.757020400 energy_Al8C48H32N0O52
-169284.103351260 -169280.917266800 energy_Al8C40H32N16O44
-169284.103351260 -169280.917266800 energy_Al8C40H32N16O44
-169284.103351260 -169280.917266800 energy_Al8C40H32N16O44
-168684.759784620 -168681.521800100 energy_Al8C40H32N16O44
-168684.759784620 -168681.521800100 energy_Al8C40H32N16O44
-168684.759784620 -168681.521800100 energy_Al8C40H32N16O44
-178374.650172920 -178370.887543100 energy_Al8C40H40N16O48
-178374.650172920 -178370.887543100 energy_Al8C40H40N16O48
-178374.650172920 -178370.887543100 energy_Al8C40H40N16O48
-160436.101851440 -160437.979916100 energy_Al8C48H24N0O48
-160436.101851440 -160437.979916100 energy_Al8C48H24N0O48
-160436.101851440 -160437.979916100 energy_Al8C48H24N0O48
-159132.526826690 -159131.046722800 energy_Al8C40H24N16O40
-159132.526826690 -159131.046722800 energy_Al8C40H24N16O40
-159132.526826690 -159131.046722800 energy_Al8C40H24N16O40
-168617.048370040 -168618.606871400 energy_Al8C40H32N16O44
-168617.048370040 -168618.606871400 energy_Al8C40H32N16O44
-168617.048370040 -168618.606871400 energy_Al8C40H32N16O44
-178304.724911940 -178303.445908700 energy_Al8C40H40N16O48
-178304.724911940 -178303.445908700 energy_Al8C40H40N16O48
-178304.724911940 -178303.445908700 energy_Al8C40H40N16O48
-160305.374221520 -160302.451571400 energy_Al8C48H24N0O48
-160305.374221520 -160302.451571400 energy_Al8C48H24N0O48
-160305.374221520 -160302.451571400 energy_Al8C48H24N0O48
